"customer_id","income","total_spend","web_purchases","catalog_purchases","store_purchases","recency_days","response","cluster","segment"
5232,69139,227,4,1,5,23,0,1,"Premium Loyalists"
2407,69109,1555,6,6,7,10,1,2,"Potential Upgraders"
3834,69627,861,8,2,11,35,0,4,"Inactive Low-Value"
7912,38136,103,3,1,2,69,0,3,"Price Sensitive"
7712,62159,634,6,2,10,68,0,4,"Inactive Low-Value"
1065,80695,1918,5,8,5,85,0,2,"Potential Upgraders"
7275,33316,131,2,1,4,34,0,1,"Premium Loyalists"
1343,58554,586,8,2,6,55,0,4,"Inactive Low-Value"
1384,17256,62,2,1,2,10,0,1,"Premium Loyalists"
9967,53034,447,6,1,7,30,0,4,"Inactive Low-Value"
6181,52203,939,8,7,11,36,0,4,"Inactive Low-Value"
10507,59601,797,2,2,7,14,0,1,"Premium Loyalists"
2674,75154,1143,6,3,6,79,1,4,"Inactive Low-Value"
2698,47025,415,6,3,5,52,0,4,"Inactive Low-Value"
3231,37971,30,1,0,3,97,0,3,"Price Sensitive"
4096,41335,187,4,1,4,24,0,1,"Premium Loyalists"
10476,67267,251,3,2,5,0,0,1,"Premium Loyalists"
5948,57338,237,4,1,5,96,0,3,"Price Sensitive"
9140,50523,91,2,0,4,89,0,3,"Price Sensitive"
10258,35791,35,1,0,3,94,0,3,"Price Sensitive"
5675,50611,493,4,5,7,98,0,3,"Price Sensitive"
4743,56242,971,8,4,11,72,0,4,"Inactive Low-Value"
8805,48904,371,7,2,4,1,0,4,"Inactive Low-Value"
1542,56243,396,4,2,8,26,0,4,"Inactive Low-Value"
6770,21355,68,2,1,2,5,1,1,"Premium Loyalists"
8773,57420,322,5,1,6,22,0,4,"Inactive Low-Value"
10420,46390,222,4,2,3,56,0,3,"Price Sensitive"
7514,54342,177,3,1,4,74,0,3,"Price Sensitive"
793,20895,45,2,0,3,24,0,1,"Premium Loyalists"
10909,92344,1899,5,10,5,9,0,2,"Potential Upgraders"
8702,26907,22,1,0,3,10,0,1,"Premium Loyalists"
4791,44964,41,1,0,3,35,0,1,"Premium Loyalists"
2963,75507,1440,8,6,6,56,0,2,"Potential Upgraders"
8216,53761,325,4,4,3,7,0,1,"Premium Loyalists"
8140,22682,95,2,1,4,51,0,1,"Premium Loyalists"
10146,38887,42,1,0,3,17,0,1,"Premium Loyalists"
5289,41658,72,1,1,2,30,0,1,"Premium Loyalists"
2587,29791,20,2,0,3,21,0,1,"Premium Loyalists"
4405,63915,789,6,3,12,2,0,4,"Inactive Low-Value"
8663,39996,15,1,0,2,85,0,3,"Price Sensitive"
2589,26759,59,2,1,3,65,0,3,"Price Sensitive"
3421,63841,908,9,3,9,64,0,4,"Inactive Low-Value"
10490,51039,417,6,2,4,11,0,1,"Premium Loyalists"
4094,60544,289,5,1,5,92,0,3,"Price Sensitive"
9958,65685,769,9,2,9,54,0,4,"Inactive Low-Value"
2534,37716,188,4,1,3,4,0,1,"Premium Loyalists"
4188,36864,354,5,2,4,53,1,3,"Price Sensitive"
6613,44511,727,8,4,8,39,0,4,"Inactive Low-Value"
10827,36947,146,3,0,4,49,0,1,"Premium Loyalists"
5491,47352,319,6,1,5,70,0,3,"Price Sensitive"
8402,67087,794,7,5,8,40,0,4,"Inactive Low-Value"
8783,57045,454,4,2,9,40,0,4,"Inactive Low-Value"
10010,36957,152,3,2,2,43,1,1,"Premium Loyalists"
618,69389,797,7,2,12,17,0,4,"Inactive Low-Value"
9121,80134,1690,5,3,6,40,1,2,"Potential Upgraders"
361,43142,20,1,0,2,84,0,3,"Price Sensitive"
4310,80589,1428,5,10,5,25,1,2,"Potential Upgraders"
2678,34412,209,5,0,3,62,0,3,"Price Sensitive"
6376,57537,545,4,3,8,83,0,4,"Inactive Low-Value"
524,22634,96,2,1,2,47,0,1,"Premium Loyalists"
10341,51315,222,2,2,5,45,0,1,"Premium Loyalists"
5654,36026,61,2,0,3,34,0,1,"Premium Loyalists"
4098,24639,44,2,0,4,3,0,1,"Premium Loyalists"
5824,34578,8,1,0,2,1,0,1,"Premium Loyalists"
7000,65704,817,2,10,10,18,0,2,"Potential Upgraders"
2561,63810,1371,4,3,12,45,0,2,"Potential Upgraders"
5229,54132,42,1,0,3,81,0,3,"Price Sensitive"
4086,18690,60,1,1,2,77,0,3,"Price Sensitive"
2428,28164,78,2,0,4,23,0,1,"Premium Loyalists"
8254,34596,23,1,0,2,48,0,1,"Premium Loyalists"
2836,43269,19,1,0,2,61,0,3,"Price Sensitive"
8418,38741,61,2,0,3,60,0,3,"Price Sensitive"
1362,31907,449,6,1,6,75,0,3,"Price Sensitive"
7152,27100,37,1,0,3,64,0,3,"Price Sensitive"
10033,31163,38,1,0,3,54,0,3,"Price Sensitive"
9349,92533,1131,6,5,11,84,0,2,"Potential Upgraders"
274,34853,34,2,0,3,75,0,3,"Price Sensitive"
3388,70844,294,6,1,5,16,0,4,"Inactive Low-Value"
922,31086,48,1,1,2,79,0,3,"Price Sensitive"
8588,60544,289,5,1,5,92,0,3,"Price Sensitive"
2518,20491,30,0,1,2,16,0,1,"Premium Loyalists"
574,42523,125,1,1,4,96,0,3,"Price Sensitive"
3220,39922,156,3,0,4,30,0,1,"Premium Loyalists"
5967,33402,70,2,1,3,60,0,3,"Price Sensitive"
1183,36408,22,1,0,2,11,0,1,"Premium Loyalists"
6856,21645,65,3,0,3,75,1,3,"Price Sensitive"
4530,78427,1930,3,7,10,36,1,2,"Potential Upgraders"
1553,82657,2283,7,5,10,71,0,2,"Potential Upgraders"
4682,51876,310,2,2,8,88,0,3,"Price Sensitive"
8204,78041,1319,4,4,9,93,0,2,"Potential Upgraders"
5221,52852,879,10,7,5,93,0,4,"Inactive Low-Value"
1232,70038,1244,4,4,8,54,0,2,"Potential Upgraders"
1927,69401,690,4,4,5,41,0,4,"Inactive Low-Value"
5788,46053,209,3,2,4,46,0,1,"Premium Loyalists"
6652,77343,1134,3,4,9,28,0,2,"Potential Upgraders"
6246,73892,1507,3,11,8,40,1,2,"Potential Upgraders"
5975,40304,57,2,0,3,82,0,3,"Price Sensitive"
6875,32727,529,7,3,5,38,0,4,"Inactive Low-Value"
4399,68695,1091,4,4,7,3,0,4,"Inactive Low-Value"
4042,43300,180,4,0,4,87,1,3,"Price Sensitive"
2157,26290,77,2,0,4,49,0,1,"Premium Loyalists"
10133,93790,2349,6,7,12,16,1,2,"Potential Upgraders"
2525,38410,534,5,2,9,65,1,4,"Inactive Low-Value"
8233,64866,556,7,3,7,9,0,4,"Inactive Low-Value"
9483,57957,637,4,6,8,24,0,4,"Inactive Low-Value"
2945,46015,46,1,0,3,25,0,1,"Premium Loyalists"
10403,16531,44,3,0,3,43,0,1,"Premium Loyalists"
5074,28072,47,1,0,3,10,0,1,"Premium Loyalists"
10524,49476,795,2,11,5,29,0,2,"Potential Upgraders"
4690,50725,586,8,1,8,45,0,4,"Inactive Low-Value"
7521,83844,1574,4,4,11,57,0,2,"Potential Upgraders"
7196,41145,13,0,0,3,20,0,1,"Premium Loyalists"
4406,67419,1471,9,4,8,29,0,4,"Inactive Low-Value"
9672,23162,65,1,1,3,82,0,3,"Price Sensitive"
4864,34380,175,4,1,3,68,0,3,"Price Sensitive"
4706,34704,40,1,0,3,65,0,3,"Price Sensitive"
4070,94871,1078,8,5,4,99,1,2,"Potential Upgraders"
25,65148,1115,6,6,7,9,0,2,"Potential Upgraders"
3697,39898,134,3,0,4,20,0,1,"Premium Loyalists"
217,64857,1540,7,5,10,78,0,2,"Potential Upgraders"
4220,59892,87,2,1,3,26,0,1,"Premium Loyalists"
5286,41020,217,3,2,4,68,0,3,"Price Sensitive"
9559,57072,1034,7,5,13,79,0,4,"Inactive Low-Value"
2849,60474,1180,10,2,12,25,0,4,"Inactive Low-Value"
7787,62807,819,5,3,12,83,0,4,"Inactive Low-Value"
3102,19414,32,1,0,3,32,0,1,"Premium Loyalists"
5868,19107,46,1,0,3,49,0,1,"Premium Loyalists"
8370,75484,1159,7,3,6,50,0,4,"Inactive Low-Value"
9988,70379,860,6,3,13,84,0,4,"Inactive Low-Value"
2939,79419,1631,4,6,4,96,0,2,"Potential Upgraders"
5529,64014,444,8,2,5,56,0,4,"Inactive Low-Value"
9743,76998,1910,11,8,8,85,0,2,"Potential Upgraders"
5763,49854,380,6,2,5,63,0,4,"Inactive Low-Value"
3478,60585,736,7,4,9,17,1,4,"Inactive Low-Value"
7494,42873,269,6,1,4,11,0,1,"Premium Loyalists"
1763,87679,2524,7,11,10,62,1,2,"Potential Upgraders"
7250,57867,612,7,2,9,48,0,4,"Inactive Low-Value"
2005,35765,75,2,0,4,86,0,3,"Price Sensitive"
10770,65492,1045,4,7,13,73,0,2,"Potential Upgraders"
6885,32952,55,2,0,3,36,0,1,"Premium Loyalists"
2072,53374,1064,4,2,9,34,1,4,"Inactive Low-Value"
9463,71706,1443,9,5,7,16,0,4,"Inactive Low-Value"
6318,68487,1366,9,7,13,48,0,2,"Potential Upgraders"
4093,53253,436,4,3,5,61,0,3,"Price Sensitive"
5751,31163,38,1,0,3,54,0,3,"Price Sensitive"
3340,42014,436,7,1,6,56,1,4,"Inactive Low-Value"
3594,54108,747,8,2,9,74,0,4,"Inactive Low-Value"
3584,49667,1396,5,10,5,35,1,2,"Potential Upgraders"
3643,63206,928,4,3,6,65,0,4,"Inactive Low-Value"
851,57136,642,5,2,10,48,0,4,"Inactive Low-Value"
7706,46772,1048,11,8,5,88,0,4,"Inactive Low-Value"
3967,78931,943,2,8,13,19,0,2,"Potential Upgraders"
10128,53977,907,5,5,12,21,0,4,"Inactive Low-Value"
486,84219,1198,3,4,10,27,0,2,"Potential Upgraders"
9,46098,120,3,2,2,86,0,3,"Price Sensitive"
9451,73538,1658,10,4,9,92,0,2,"Potential Upgraders"
9264,79529,1638,4,8,9,1,0,2,"Potential Upgraders"
3865,20981,73,3,1,2,14,1,1,"Premium Loyalists"
2853,51766,275,4,2,4,74,0,3,"Price Sensitive"
1490,55759,854,10,3,8,84,0,4,"Inactive Low-Value"
6310,33039,78,2,0,4,4,0,1,"Premium Loyalists"
10380,37787,106,3,0,3,50,0,1,"Premium Loyalists"
3887,27242,106,2,0,3,2,1,1,"Premium Loyalists"
4278,87188,1923,10,2,6,73,1,4,"Inactive Low-Value"
8643,69930,1662,4,5,12,21,0,2,"Potential Upgraders"
1998,37697,84,2,1,3,82,0,3,"Price Sensitive"
10795,37401,48,2,0,3,14,0,1,"Premium Loyalists"
11110,3502,5,0,0,0,56,0,3,"Price Sensitive"
2408,58597,733,7,4,9,20,0,4,"Inactive Low-Value"
202,82032,1234,4,6,7,54,0,2,"Potential Upgraders"
7998,28087,112,2,2,2,77,0,3,"Price Sensitive"
830,74004,1658,4,6,4,5,1,2,"Potential Upgraders"
3536,19740,55,1,1,3,65,0,3,"Price Sensitive"
6050,57036,1513,6,3,13,33,0,4,"Inactive Low-Value"
125,53083,271,5,1,5,65,0,3,"Price Sensitive"
3463,69283,904,7,3,13,41,0,4,"Inactive Low-Value"
2804,46098,120,3,2,2,86,1,3,"Price Sensitive"
3745,23331,103,3,0,3,92,0,3,"Price Sensitive"
9771,23331,269,5,1,5,97,0,3,"Price Sensitive"
451,9255,22,1,1,2,91,0,3,"Price Sensitive"
10530,67786,1156,3,6,6,0,1,2,"Potential Upgraders"
1079,71969,1086,3,4,9,59,0,2,"Potential Upgraders"
8920,59235,1128,11,2,12,4,0,4,"Inactive Low-Value"
6678,31928,72,3,0,4,5,0,1,"Premium Loyalists"
3852,74881,964,9,2,12,48,0,4,"Inactive Low-Value"
528,65819,1383,5,4,10,99,0,2,"Potential Upgraders"
73,51411,18,0,0,3,81,0,3,"Price Sensitive"
5589,51983,793,9,2,10,95,0,4,"Inactive Low-Value"
10212,42386,100,3,0,3,43,0,1,"Premium Loyalists"
6365,30390,80,2,0,3,5,0,1,"Premium Loyalists"
5636,30983,167,4,0,3,50,1,1,"Premium Loyalists"
591,66033,677,8,3,7,76,0,4,"Inactive Low-Value"
2217,37284,23,0,0,3,46,0,1,"Premium Loyalists"
2544,57530,92,1,1,4,68,0,3,"Price Sensitive"
7725,76800,641,4,4,7,33,0,4,"Inactive Low-Value"
8091,63943,1106,6,4,6,50,0,4,"Inactive Low-Value"
7321,76081,1033,4,5,4,85,0,2,"Potential Upgraders"
5462,67445,1174,9,6,12,63,0,2,"Potential Upgraders"
7791,37054,25,1,0,3,89,0,3,"Price Sensitive"
955,47175,240,4,2,4,81,1,3,"Price Sensitive"
4037,31859,20,1,0,2,77,0,3,"Price Sensitive"
6642,27215,102,2,1,4,50,0,1,"Premium Loyalists"
2793,70179,1034,7,3,13,10,0,4,"Inactive Low-Value"
5424,39922,156,3,0,4,30,0,1,"Premium Loyalists"
879,49681,458,7,1,7,66,0,4,"Inactive Low-Value"
9530,24645,17,1,0,2,16,0,1,"Premium Loyalists"
4828,79865,792,5,10,5,12,0,2,"Potential Upgraders"
10699,44322,92,3,0,3,30,0,1,"Premium Loyalists"
1497,47958,407,6,3,5,8,0,4,"Inactive Low-Value"
7476,63972,1269,5,4,10,93,0,2,"Potential Upgraders"
4390,75315,841,5,4,12,14,0,4,"Inactive Low-Value"
10478,55517,633,11,1,6,53,1,4,"Inactive Low-Value"
1081,75283,1019,6,3,5,26,0,4,"Inactive Low-Value"
4261,82800,1315,7,6,12,23,1,2,"Potential Upgraders"
9916,38998,54,2,0,3,92,0,3,"Price Sensitive"
5350,90638,2525,3,4,10,29,1,2,"Potential Upgraders"
8135,27161,52,1,0,3,41,0,1,"Premium Loyalists"
8685,42014,436,7,1,6,56,1,4,"Inactive Low-Value"
4967,38201,268,5,1,5,19,0,1,"Premium Loyalists"
2130,45203,147,3,1,3,4,1,1,"Premium Loyalists"
9298,81574,1798,4,5,8,89,0,2,"Potential Upgraders"
8175,34935,137,2,1,4,71,0,3,"Price Sensitive"
6257,60482,507,7,2,7,81,0,4,"Inactive Low-Value"
3790,34633,15,1,0,2,31,0,1,"Premium Loyalists"
9952,78093,1105,4,7,5,53,0,2,"Potential Upgraders"
3503,82460,974,5,3,6,78,0,4,"Inactive Low-Value"
5223,45903,66,2,1,3,80,0,3,"Price Sensitive"
4608,81361,778,3,10,13,18,1,2,"Potential Upgraders"
1626,35860,49,1,1,2,37,1,1,"Premium Loyalists"
4764,40442,169,3,1,4,52,1,3,"Price Sensitive"
2471,61482,299,3,2,6,39,0,1,"Premium Loyalists"
5892,34968,221,3,2,5,11,0,1,"Premium Loyalists"
2612,75794,1682,7,5,12,33,0,2,"Potential Upgraders"
4971,31497,155,3,1,4,22,0,1,"Premium Loyalists"
5185,74268,892,4,3,5,83,0,4,"Inactive Low-Value"
10069,13724,58,2,0,2,43,0,1,"Premium Loyalists"
2262,45143,311,6,1,5,74,0,3,"Price Sensitive"
1131,52569,95,2,0,4,54,0,3,"Price Sensitive"
1041,48432,424,7,1,6,3,1,4,"Inactive Low-Value"
24,17144,47,3,0,4,96,0,3,"Price Sensitive"
3409,36108,339,7,1,4,68,0,3,"Price Sensitive"
7022,76445,1410,2,5,13,2,0,2,"Potential Upgraders"
7943,36663,35,1,1,3,40,0,1,"Premium Loyalists"
5272,53843,562,8,5,3,64,0,4,"Inactive Low-Value"
5453,90226,2352,4,7,12,26,0,2,"Potential Upgraders"
2565,70638,1334,4,5,10,69,0,2,"Potential Upgraders"
800,44512,32,1,0,3,57,0,3,"Price Sensitive"
11092,27116,41,2,0,3,78,0,3,"Price Sensitive"
5062,54072,39,2,0,2,71,0,3,"Price Sensitive"
8969,71855,1141,5,5,11,59,0,2,"Potential Upgraders"
4656,51250,710,10,5,4,28,0,4,"Inactive Low-Value"
4480,60432,401,7,2,5,61,0,4,"Inactive Low-Value"
9971,65526,506,4,4,8,22,0,4,"Inactive Low-Value"
6729,68655,1538,4,5,11,95,0,2,"Potential Upgraders"
1773,12393,57,2,0,3,38,0,1,"Premium Loyalists"
9242,64509,1722,6,3,9,19,1,2,"Potential Upgraders"
1764,33955,270,5,1,5,92,0,3,"Price Sensitive"
6215,31353,31,1,1,2,24,1,1,"Premium Loyalists"
10099,55434,882,5,3,13,21,0,4,"Inactive Low-Value"
5423,28359,16,1,0,2,35,0,1,"Premium Loyalists"
940,57100,311,3,2,7,9,0,1,"Premium Loyalists"
3011,69139,227,4,1,5,23,0,1,"Premium Loyalists"
3298,52973,1152,9,6,9,92,0,4,"Inactive Low-Value"
8286,51717,122,3,0,4,55,0,3,"Price Sensitive"
9668,18793,77,2,0,4,14,0,1,"Premium Loyalists"
5120,66664,1289,5,7,6,78,0,2,"Potential Upgraders"
6097,50664,561,8,1,6,64,0,4,"Inactive Low-Value"
7019,54414,211,3,1,5,49,0,3,"Price Sensitive"
7408,54549,233,5,1,4,8,0,1,"Premium Loyalists"
8041,47111,1092,3,2,10,35,0,4,"Inactive Low-Value"
252,41003,601,6,2,8,11,0,4,"Inactive Low-Value"
9986,19444,54,4,1,2,8,1,1,"Premium Loyalists"
3276,36301,78,3,0,3,53,0,3,"Price Sensitive"
3859,73059,1095,9,3,13,36,0,4,"Inactive Low-Value"
3570,42731,244,4,1,5,64,0,3,"Price Sensitive"
3783,52854,116,2,1,4,43,0,1,"Premium Loyalists"
10207,22775,15,1,0,2,40,0,1,"Premium Loyalists"
10906,46681,425,4,6,4,52,0,4,"Inactive Low-Value"
3427,59821,734,11,2,7,11,0,4,"Inactive Low-Value"
5209,50002,638,8,2,7,21,0,4,"Inactive Low-Value"
10711,69755,894,3,6,12,23,0,2,"Potential Upgraders"
10785,44078,41,2,0,3,17,0,1,"Premium Loyalists"
2814,30560,31,1,0,3,6,0,1,"Premium Loyalists"
6866,35924,34,1,0,3,56,0,3,"Price Sensitive"
1665,64140,1750,2,5,6,71,1,2,"Potential Upgraders"
6575,56386,612,9,1,7,51,0,4,"Inactive Low-Value"
3829,24594,29,1,0,3,94,0,3,"Price Sensitive"
3091,75774,823,7,5,8,27,0,4,"Inactive Low-Value"
10141,39228,20,0,0,3,1,0,1,"Premium Loyalists"
5177,58494,396,6,2,6,56,0,4,"Inactive Low-Value"
7005,58684,813,5,3,12,71,0,4,"Inactive Low-Value"
6409,57136,1179,7,5,7,18,1,4,"Inactive Low-Value"
7485,56551,138,2,1,4,48,0,1,"Premium Loyalists"
8079,22448,55,2,1,3,86,0,3,"Price Sensitive"
8395,82014,1511,3,6,12,48,1,2,"Potential Upgraders"
10352,34213,117,3,1,2,2,1,1,"Premium Loyalists"
4931,157146,1730,0,28,0,13,0,2,"Potential Upgraders"
13,25358,32,1,0,3,57,0,3,"Price Sensitive"
1834,35544,67,2,0,3,77,0,3,"Price Sensitive"
2285,36634,335,5,2,5,0,0,1,"Premium Loyalists"
2295,62670,825,5,3,13,57,0,4,"Inactive Low-Value"
1378,50334,694,7,4,6,24,0,4,"Inactive Low-Value"
2781,72066,1792,4,6,6,55,1,2,"Potential Upgraders"
1165,50729,496,6,2,7,62,0,4,"Inactive Low-Value"
1404,34916,231,5,1,3,89,0,3,"Price Sensitive"
6457,64892,902,6,4,12,77,0,4,"Inactive Low-Value"
2639,43602,68,3,1,2,45,0,1,"Premium Loyalists"
8299,33996,71,1,1,3,46,0,1,"Premium Loyalists"
6437,41473,76,2,0,3,80,0,3,"Price Sensitive"
6912,63246,772,6,3,12,60,0,4,"Inactive Low-Value"
7327,36732,47,1,1,4,71,0,3,"Price Sensitive"
5299,69084,1586,7,3,13,43,0,2,"Potential Upgraders"
4127,77766,1529,11,10,11,97,1,2,"Potential Upgraders"
8143,37929,265,4,2,5,49,1,3,"Price Sensitive"
1964,86610,1603,5,6,6,66,0,2,"Potential Upgraders"
3690,80141,2091,7,4,10,20,1,2,"Potential Upgraders"
3433,72635,981,6,8,6,54,0,2,"Potential Upgraders"
3389,69016,1533,8,9,13,61,0,2,"Potential Upgraders"
4712,20193,82,1,1,4,18,0,1,"Premium Loyalists"
1170,27573,244,5,1,4,45,0,1,"Premium Loyalists"
6347,15862,36,1,0,3,26,0,1,"Premium Loyalists"
4065,49544,404,5,1,8,0,0,4,"Inactive Low-Value"
8230,33228,71,2,0,3,28,0,1,"Premium Loyalists"
1215,70440,1572,5,10,7,49,0,2,"Potential Upgraders"
5939,38232,122,3,1,3,84,0,3,"Price Sensitive"
2156,22554,41,2,0,4,38,0,1,"Premium Loyalists"
7788,23536,10,0,0,3,53,0,1,"Premium Loyalists"
10323,49413,304,4,2,5,88,0,3,"Price Sensitive"
7947,42231,37,1,0,3,99,0,3,"Price Sensitive"
1891,78789,1754,4,6,5,12,1,2,"Potential Upgraders"
2570,56534,815,10,4,7,35,1,4,"Inactive Low-Value"
9256,58350,1001,8,3,12,5,0,4,"Inactive Low-Value"
295,81217,1157,3,7,11,77,0,2,"Potential Upgraders"
7397,49090,688,7,2,9,45,0,4,"Inactive Low-Value"
6349,61787,1319,8,4,6,71,0,4,"Inactive Low-Value"
10790,18169,21,1,0,2,40,0,1,"Premium Loyalists"
10398,24336,31,1,0,2,82,0,3,"Price Sensitive"
2431,18222,67,2,0,3,70,0,3,"Price Sensitive"
550,62335,708,3,3,13,87,0,4,"Inactive Low-Value"
1890,42033,25,1,0,2,95,0,3,"Price Sensitive"
10742,86580,746,4,2,5,72,0,4,"Inactive Low-Value"
10356,41437,32,1,0,3,5,0,1,"Premium Loyalists"
4676,73705,1695,9,6,8,86,0,2,"Potential Upgraders"
8852,61064,1080,8,4,11,80,0,4,"Inactive Low-Value"
3565,38452,72,3,0,3,62,0,3,"Price Sensitive"
5294,18358,57,3,0,4,49,0,1,"Premium Loyalists"
1958,55012,660,8,2,9,85,0,4,"Inactive Low-Value"
7349,9722,103,3,1,3,7,1,1,"Premium Loyalists"
8799,38175,153,3,1,4,6,0,1,"Premium Loyalists"
1351,58656,1220,7,8,13,25,0,2,"Potential Upgraders"
1045,52117,279,5,2,4,55,0,3,"Price Sensitive"
7732,64813,745,7,2,10,81,0,4,"Inactive Low-Value"
8070,54222,264,3,3,5,98,0,3,"Price Sensitive"
477,83512,2157,4,7,10,31,1,2,"Potential Upgraders"
7832,77520,1526,8,7,7,30,1,2,"Potential Upgraders"
2202,41154,69,1,0,4,98,0,3,"Price Sensitive"
7396,80398,1597,5,8,12,92,0,2,"Potential Upgraders"
4055,18746,64,3,0,3,41,0,1,"Premium Loyalists"
10340,35196,497,6,1,5,68,0,3,"Price Sensitive"
10091,60230,1067,6,3,6,78,0,4,"Inactive Low-Value"
7629,22108,31,2,0,3,46,0,1,"Premium Loyalists"
10640,44392,211,4,1,4,71,0,3,"Price Sensitive"
3498,55424,877,7,5,9,6,1,4,"Inactive Low-Value"
6742,17688,11,1,0,2,82,0,3,"Price Sensitive"
1172,92491,2034,7,5,12,71,1,2,"Potential Upgraders"
569,90273,1991,5,6,7,32,1,2,"Potential Upgraders"
4686,82571,1686,6,5,13,28,0,2,"Potential Upgraders"
1381,38513,324,6,1,5,20,1,1,"Premium Loyalists"
2634,16653,69,2,1,3,10,1,1,"Premium Loyalists"
10905,42586,252,4,1,6,7,1,1,"Premium Loyalists"
1744,23529,54,1,1,2,67,0,3,"Price Sensitive"
1000,74881,964,9,2,12,48,0,4,"Inactive Low-Value"
3828,71107,1327,7,6,13,61,0,2,"Potential Upgraders"
8605,46910,68,2,0,3,36,0,1,"Premium Loyalists"
10304,18690,60,1,1,2,77,0,3,"Price Sensitive"
4351,37244,55,1,1,2,90,0,3,"Price Sensitive"
10129,82427,1456,3,5,12,35,0,2,"Potential Upgraders"
2499,75342,563,5,2,10,38,0,4,"Inactive Low-Value"
10092,70044,1504,7,10,5,46,0,2,"Potential Upgraders"
7500,79146,564,8,1,8,33,0,4,"Inactive Low-Value"
5796,77437,1125,4,5,13,70,0,2,"Potential Upgraders"
10556,54984,358,6,1,6,51,0,4,"Inactive Low-Value"
1064,42403,42,1,0,3,18,0,1,"Premium Loyalists"
48,55761,184,4,1,3,97,0,3,"Price Sensitive"
7610,37292,460,6,3,5,32,0,4,"Inactive Low-Value"
263,45576,145,3,1,3,9,1,1,"Premium Loyalists"
10814,70321,1376,6,5,13,6,1,2,"Potential Upgraders"
9710,58086,792,11,3,7,80,0,4,"Inactive Low-Value"
9292,81795,1382,4,11,7,74,0,2,"Potential Upgraders"
10250,28389,28,1,0,2,49,0,1,"Premium Loyalists"
7881,66835,1033,6,4,13,21,0,4,"Inactive Low-Value"
5847,69901,882,7,3,10,95,0,4,"Inactive Low-Value"
737,80360,2231,4,4,5,56,0,2,"Potential Upgraders"
3571,63342,1101,8,3,5,48,1,4,"Inactive Low-Value"
7807,44989,369,5,1,5,26,0,1,"Premium Loyalists"
3878,31859,48,1,0,3,3,0,1,"Premium Loyalists"
5092,51569,467,7,1,7,39,1,4,"Inactive Low-Value"
2154,30372,44,2,0,3,33,0,1,"Premium Loyalists"
5394,16014,38,1,1,4,42,0,1,"Premium Loyalists"
3798,41120,81,2,1,3,80,0,3,"Price Sensitive"
3524,39763,167,5,1,2,9,1,1,"Premium Loyalists"
5247,38725,45,1,0,4,52,0,3,"Price Sensitive"
5883,77981,664,7,4,7,78,0,4,"Inactive Low-Value"
2118,62905,622,7,2,8,68,0,4,"Inactive Low-Value"
8812,13533,48,2,0,3,45,0,1,"Premium Loyalists"
6616,59481,461,3,3,8,47,0,4,"Inactive Low-Value"
2797,72117,1073,9,7,9,34,0,2,"Potential Upgraders"
4328,21955,55,2,1,3,81,0,3,"Price Sensitive"
9167,67131,976,9,2,12,72,0,4,"Inactive Low-Value"
10560,36802,20,1,0,3,23,0,1,"Premium Loyalists"
2631,71853,1149,2,8,6,29,0,2,"Potential Upgraders"
8312,28249,43,2,0,3,80,0,3,"Price Sensitive"
5534,47808,224,3,2,3,30,0,1,"Premium Loyalists"
5093,25509,101,3,0,3,15,1,1,"Premium Loyalists"
7592,51012,209,4,1,4,86,0,3,"Price Sensitive"
8895,70596,968,3,5,12,68,0,2,"Potential Upgraders"
8584,85431,1165,2,7,7,54,0,2,"Potential Upgraders"
2694,42664,24,1,0,3,44,0,1,"Premium Loyalists"
8910,42586,252,4,1,6,7,1,1,"Premium Loyalists"
7433,29760,165,3,1,4,87,0,3,"Price Sensitive"
164,28973,269,5,1,5,59,0,3,"Price Sensitive"
10477,39435,102,3,1,2,16,0,1,"Premium Loyalists"
2681,65370,461,2,3,13,1,0,4,"Inactive Low-Value"
5150,20194,47,2,0,3,64,0,3,"Price Sensitive"
5283,42473,144,2,1,4,72,0,3,"Price Sensitive"
9645,64590,1338,9,4,10,98,0,4,"Inactive Low-Value"
10678,71232,917,11,2,10,91,0,4,"Inactive Low-Value"
7261,34600,318,5,2,5,8,1,1,"Premium Loyalists"
9648,46904,253,5,1,4,20,0,1,"Premium Loyalists"
2870,49094,502,6,3,6,6,0,4,"Inactive Low-Value"
8008,36075,119,2,0,4,54,0,3,"Price Sensitive"
1513,60839,1250,2,2,12,72,0,2,"Potential Upgraders"
6173,77298,969,6,6,11,46,0,2,"Potential Upgraders"
1419,34026,76,2,1,3,11,0,1,"Premium Loyalists"
9150,48918,62,1,0,4,21,0,1,"Premium Loyalists"
7960,82122,1382,3,9,13,89,0,2,"Potential Upgraders"
1250,37697,84,2,1,3,82,0,3,"Price Sensitive"
9905,34074,255,3,3,3,69,0,3,"Price Sensitive"
10691,28520,43,1,1,2,55,0,3,"Price Sensitive"
7002,62535,398,3,2,8,13,0,4,"Inactive Low-Value"
2952,36273,76,3,0,3,80,0,3,"Price Sensitive"
8439,63404,902,6,3,4,97,0,4,"Inactive Low-Value"
762,75774,823,7,5,8,27,0,4,"Inactive Low-Value"
2831,78416,1179,7,7,10,99,0,2,"Potential Upgraders"
6977,75702,1921,10,5,13,87,0,2,"Potential Upgraders"
6289,59385,185,3,1,4,85,0,3,"Price Sensitive"
4168,37070,433,5,1,8,30,1,4,"Inactive Low-Value"
